,text,loglikelihood
36049,administartors,-1.0985981787733947
36050,delected,-0.6931330706652302
36051,fucknig,0.6931612904546604
36052,warnigns,-0.6931330706652302
36053,cannistraro,0.7621541619416119
36054,lefthanded,-1.6094238025393852
36055,protour,-1.79174535933334
36056,uci,-0.6931330706652302
36057,freetrade,-0.6931330706652302
36058,imagesocioeconomic,-1.0985981787733947
36059,remittancespdf,-1.0985981787733947
36060,steamer,-1.0985981787733947
36061,83000,-0.6931330706652302
36062,selfreferential,-1.0985981787733947
36063,lous,-0.6931330706652302
36064,wealsel,-0.6931330706652302
36065,carlito,-1.9458960391605982
36066,tweener,-0.6931330706652302
36067,guerrero,-2.3025709830993306
36068,leotardo,-1.79174535933334
36069,deletioncorporate,-0.6931330706652302
36070,˜˜˜˜,-0.6931330706652302
36071,yaygo,-0.6931330706652302
36072,jaago,-0.6931330706652302
36073,jaygo,-0.6931330706652302
36074,tne,-0.6931330706652302
36075,tabular,-0.6931330706652302
36076,protege,0.6931612904546604
36077,raulne,-0.6931330706652302
36078,horsburgh,-1.0985981787733947
36079,mediawatch,-0.6931330706652302
36080,chamberlain,-0.6931330706652302
36081,nona,-1.6094238025393852
36082,magazine’s,-0.6931330706652302
36083,versace,-0.6931330706652302
36084,curvy,-0.6931330706652302
36085,gaye,-0.6931330706652302
36086,bulimia,-1.79174535933334
36087,whatever”,-0.6931330706652302
36088,httpnonagayenet101factshtm,-0.6931330706652302
36089,bing,-1.3862802512251755
36090,crosby,-0.6931330706652302
36091,charlton,-0.6931330706652302
36092,heston,-0.6931330706652302
36093,wangs,-1.0985981787733947
36094,planningparenting,-0.6931330706652302
36095,povcreep,-0.6931330706652302
36096,alderson,-0.6931330706652302
36097,dyson,-0.6931330706652302
36098,megastructure,-0.6931330706652302
36099,ringworld,-0.6931330706652302
36100,tue,-1.0985981787733947
36101,1251,1.410989471507044e-05
36102,451,-0.6931330706652302
36103,contributer,-1.0985981787733947
36104,beyoncés,-0.6931330706652302
36105,httpjamcanoeca,-0.6931330706652302
36106,httpwwwmariahchartscomchartdatapdestinyschildhtm,-0.6931330706652302
36107,peaked,-1.0985981787733947
36108,wpanidoadminsdeserveharrassment3f,-0.6931330706652302
36109,helb,-1.0985981787733947
36110,dode,-0.6931330706652302
36111,coronisi,-0.6931330706652302
36112,gipu,-1.6094238025393852
36113,7119515170,-0.6931330706652302
36114,actown,-0.6931330706652302
36115,nonfactual,-0.6931330706652302
36116,usernane,-0.6931330706652302
36117,anstine,-0.6931330706652302
36118,geometric,-0.6931330706652302
36119,logolike,-0.6931330706652302
36120,devoid,-1.3862802512251755
36121,arabhating,0.6931612904546604
36122,fasley,-1.3862802512251755
36123,rembetiko,-1.3862802512251755
36124,aome,-1.3862802512251755
36125,8214523136,-1.0985981787733947
36126,coptic,-1.0985981787733947
36127,sid,-0.6931330706652302
36128,sloth,-0.6931330706652302
36129,rapier,-1.0985981787733947
36130,1640,-0.6931330706652302
36131,woolsthorpe,-0.6931330706652302
36132,lincolnshire,-0.6931330706652302
36133,nisbetts,-0.6931330706652302
36134,moors2,-0.6931330706652302
36135,embarazada,-1.0985981787733947
36136,cognate,-0.6931330706652302
36137,wikipediaarticlesfordeletionembarazada,-0.6931330706652302
36138,delphi,-1.3862802512251755
36139,antidelphi,-0.6931330706652302
36140,quackwatch,-1.6094238025393852
36141,unblockhello,0.6931612904546604
36142,cretinism,0.6931612904546604
36143,undue,-1.504063286881559
36144,vive,1.410989471507044e-05
36145,phill,-0.6931330706652302
36146,pooper,1.0986263985628248
36147,wkipedia,-0.6931330706652302
36148,andyou,-0.6931330706652302
36149,ea,-1.3862802512251755
36150,geaves,-3.1780397204532305
36151,fresco,-1.0985981787733947
36152,maharaji,-2.3978811629036554
36153,flashpoint,-0.6931330706652302
36154,flashpan,-0.6931330706652302
36155,infamy,-0.6931330706652302
36156,opine,-0.6931330706652302
36157,astrodome,-1.0985981787733947
36158,millenial,-1.6094238025393852
36159,devotee,-1.79174535933334
36160,maharajis,-1.3862802512251755
36161,secondcoming,-1.3862802512251755
36162,angelic,-1.6094238025393852
36163,widelydisseminated,-0.6931330706652302
36164,intergalactic,-0.6931330706652302
36165,bonn,-0.6931330706652302
36166,bliss,-1.79174535933334
36167,vibrate,1.410989471507044e-05
36168,coem,-0.6931330706652302
36169,satgurudev,-0.6931330706652302
36170,shri,-1.0985981787733947
36171,borthers,-0.6931330706652302
36172,sant,-0.6931330706652302
36173,inexcusable,-1.0985981787733947
36174,imbue,1.410989471507044e-05
36175,supposedlyscholarly,-0.6931330706652302
36176,dissemble,-0.6931330706652302
36177,tugowar,-0.6931330706652302
36178,contravention,-0.6931330706652302
36179,siezed,-0.6931330706652302
36180,nub,-0.6931330706652302
36181,productivity,-1.3862802512251755
36182,attributable,-1.0985981787733947
36183,httpwwwciagovciapublicationsfactbookfields2048html,-0.6931330706652302
36184,httpwwwciagovciapublicationsfactbookrankorder2095rankhtml,-0.6931330706652302
36185,122189,-0.6931330706652302
36186,21089,-0.6931330706652302
36187,3349,-0.6931330706652302
36188,680,-0.6931330706652302
36189,508,-0.6931330706652302
36190,agri,-0.6931330706652302
36191,unusually,-1.0985981787733947
36192,timne,-0.6931330706652302
36193,861343213,-0.6931330706652302
36194,vijay28actor29,-0.6931330706652302
36195,talkshotokan,-0.6931330706652302
36196,replyyes,-0.6931330706652302
36197,forseeable,-1.3862802512251755
36198,allegro,-1.79174535933334
36199,vanden,-0.6931330706652302
36200,plas,-0.6931330706652302
36201,grille,-0.6931330706652302
36202,bonnet,1.410989471507044e-05
36203,vp,-2.564935247566822
36204,luxury,-0.4054509982134493
36205,leather,-1.3862802512251755
36206,frontal,1.410989471507044e-05
36207,ghia,-0.6931330706652302
36208,upgraded,-1.0985981787733947
36209,premium,-1.0985981787733947
36210,cashstrapped,-0.6931330706652302
36211,vps,-0.6931330706652302
36212,dealdershipsso,-0.6931330706652302
36213,vandalyzing,1.410989471507044e-05
36214,usualy,-1.3862802512251755
36215,wpdick,1.410989471507044e-05
36216,dim,-1.0985981787733947
36217,wpself,-1.79174535933334
36218,edification,-0.6931330706652302
36219,relatedincidents,-0.6931330706652302
36220,meehan,-1.0985981787733947
36221,articles—each,-0.6931330706652302
36222,unintelligible,-0.6931330706652302
36223,meehans,-0.6931330706652302
36224,toothpaste,-0.6931330706652302
36225,yopie,-0.6931330706652302
36226,sizeable,-0.6931330706652302
36227,čt,-0.6931330706652302
36228,cieszyn,-0.6931330706652302
36229,těšín,-1.0985981787733947
36230,goldsteins,-0.6931330706652302
36231,oxfordcrappysimplyfying,-0.6931330706652302
36232,český,-0.6931330706652302
36233,mordetsky,-1.0985981787733947
36234,nn3210,-0.6931330706652302
36235,401,-1.3862802512251755
36236,122006,-1.0985981787733947
36237,melinas,-0.6931330706652302
36238,ovw,-1.0985981787733947
36239,crawl,-0.6931330706652302
36240,departmental,-0.6931330706652302
36241,psychiatry,-1.9458960391605982
36242,enquiry,-0.6931330706652302
36243,ōkimi,-2.1972104674415043
36244,talkemperor,-0.6931330706652302
36245,nintoku,-2.484892539893285
36246,eirikr,-0.6931330706652302
36247,okimi,-2.079427431785121
36248,tenno,-1.0985981787733947
36249,84251178249,-0.6931330706652302
36250,お待たせしました。,-0.6931330706652302
36251,仁徳大君,-1.6094238025393852
36252,goofle,-0.6931330706652302
36253,大君,-1.6094238025393852
36254,meiji,-0.6931330706652302
36255,明治天皇,-0.6931330706652302
36256,明治大君,-0.6931330706652302
36257,shōgakukans,-0.6931330706652302
36258,国語大辞典,-0.6931330706652302
36259,「天皇の敬称」,-0.6931330706652302
36260,和英中辞典,-0.6931330706652302
36261,第2版,-0.6931330706652302
36262,仁徳天皇大君,-0.6931330706652302
36263,245,-0.6931330706652302
36264,appellation,-1.3862802512251755
36265,ヤマト大王大君,-0.6931330706652302
36266,yamato,-1.0985981787733947
36267,倭王倭国王,-0.6931330706652302
36268,waōwakokuō,-0.6931330706652302
36269,治天下大王,-0.6931330706652302
36270,amenoshita,-0.6931330706652302
36271,shiroshimesu,-0.6931330706652302
36272,sumera,-0.6931330706652302
36273,mikoto,-0.6931330706652302
36274,tennō,-1.6094238025393852
36275,suiko,-0.6931330706652302
36276,sui,-0.6931330706652302
36277,607,-0.6931330706652302
36278,仁徳天皇,-0.6931330706652302
36279,nintokus,-0.6931330706652302
36280,highc,-1.3862802512251755
36281,indy,-0.6931330706652302
36282,goertz,1.0986263985628248
36283,fuckhead,1.3863084710146056
36284,palsy,1.0986263985628248
36285,salivate,1.0986263985628248
36286,nhl,1.0986263985628248
36287,yoursi,-0.6931330706652302
36288,disney,-1.3862802512251755
36289,freenode,-0.6931330706652302
36290,ijust,-0.6931330706652302
36291,buuton,0.6931612904546604
36292,katlord,0.6931612904546604
36293,urethra,0.6931612904546604
36294,sinatra,-1.3862802512251755
36295,rnc,-0.6931330706652302
36296,cointuhhh,-0.6931330706652302
36297,phoeniciancaaniteyemen,-0.6931330706652302
36298,migrents,-1.3862802512251755
36299,caaniteyemen,-0.6931330706652302
36300,berberyemen,-0.6931330706652302
36301,carthaginian,-1.0985981787733947
36302,berber,-3.091028343463601
36303,northafrica,-0.6931330706652302
36304,themeselves,-0.6931330706652302
36305,tamazight,-0.6931330706652302
36306,imazighen,-0.6931330706652302
36307,amazigh,-0.6931330706652302
36308,sensless,-1.0985981787733947
36309,carthage,-1.6094238025393852
36310,phoeniciansberbers,-0.6931330706652302
36311,caucasoid,-1.3862802512251755
36312,jewshebrews,-0.6931330706652302
36313,mongloid,-0.6931330706652302
36314,predominately,-1.0985981787733947
36315,sahara,-1.0985981787733947
36316,subsaharans,-0.6931330706652302
36317,berberetc,-0.6931330706652302
36318,semetic,-0.6931330706652302
36319,canaryislands,-0.6931330706652302
36320,guanches,-0.6931330706652302
36321,urlhttpimazighenproboards40comindexcgiboardhistoryactiondisplaythread1123104351url,-0.6931330706652302
36322,mtdna,-2.3025709830993306
36323,cromagnoid,-0.6931330706652302
36324,iberomaurusian,-0.6931330706652302
36325,u6,-1.3862802512251755
36326,iberian,-2.3025709830993306
36327,hv,-0.6931330706652302
36328,vetc,-0.6931330706652302
36329,6080,-1.0985981787733947
36330,subsaharan,-1.6094238025393852
36331,ydna,-0.6931330706652302
36332,capsian,-0.6931330706652302
36333,e3b2,-0.6931330706652302
36334,10300,-0.6931330706652302
36335,tunisian,-0.6931330706652302
36336,010,-0.6931330706652302
36337,genetical,-0.6931330706652302
36338,yipeee,-0.6931330706652302
36339,africanpaternal,-0.6931330706652302
36340,ychromosome,-1.79174535933334
36341,h35,-0.6931330706652302
36342,h36,-0.6931330706652302
36343,h38,-0.6931330706652302
36344,neolithic,-2.079427431785121
36345,h58,-0.6931330706652302
36346,h71,-0.6931330706652302
36347,h50,-0.6931330706652302
36348,h52,-0.6931330706652302
36349,h22,-0.6931330706652302
36350,h28,-0.6931330706652302
36351,bosch,-0.6931330706652302
36352,genet,-1.0985981787733947
36353,maternal,-1.3862802512251755
36354,l3e,-0.6931330706652302
36355,moroccan,-1.6094238025393852
36356,algerian,-1.0985981787733947
36357,nonberber,-0.6931330706652302
36358,senegalese,-0.6931330706652302
36359,rando,-0.6931330706652302
36360,sumerian,-1.0985981787733947
36361,chiefly,-0.6931330706652302
36362,canaanite,-0.6931330706652302
36363,amorites,-0.6931330706652302
36364,southwestern,-1.0985981787733947
36365,akkadian,-1.6094238025393852
36366,mesopotamia,-1.6094238025393852
36367,aramean,-1.6094238025393852
36368,habiru,-0.6931330706652302
36369,beduin,-0.6931330706652302
36370,distantly,-0.6931330706652302
36371,hamitic,-0.6931330706652302
36372,hurrians,-0.6931330706652302
36373,milleneum,-0.6931330706652302
36374,horsedrawn,-0.6931330706652302
36375,composite,-0.6931330706652302
36376,sahanx,-1.0985981787733947
36377,assraped,0.6931612904546604
36378,tendansies,0.6931612904546604
36379,lcis,0.6931612904546604
36380,bowel,0.4054792180028796
36381,usless,-0.4054509982134493
36382,sucessfully,0.6931612904546604
36383,android79s,0.6931612904546604
36384,assmonger,0.6931612904546604
36385,diefucker,0.6931612904546604
36386,skank,1.3863084710146056
36387,bannedstar,-0.6931330706652302
36388,wlklpedla,-0.6931330706652302
36389,alli,-0.6931330706652302
36390,seppill,-0.6931330706652302
36391,lieme,-0.6931330706652302
36392,cullman288aolcom,-0.6931330706652302
36393,deutschland,-0.6931330706652302
36394,langsdorff,-1.3862802512251755
36395,outgunned,-1.0985981787733947
36396,exeters,-1.0985981787733947
36397,bakery,-0.6931330706652302
36398,ccwaters,0.6931612904546604
36399,wikidicks,-0.6931330706652302
36400,wikimetal,-0.6931330706652302
36401,footer,-0.6931330706652302
36402,actuall,-0.6931330706652302
36403,breakfest,-0.6931330706652302
36404,oko,-0.6931330706652302
36405,spees,-1.0985981787733947
36406,antiajith,-0.6931330706652302
36407,provijay,-0.6931330706652302
36408,fanclubs,-0.6931330706652302
36409,rajinikanth,-0.6931330706652302
36410,idoatry,-0.6931330706652302
36411,coromandel,-0.6931330706652302
36412,moleman,-1.0985981787733947
36413,actully,-0.6931330706652302
36414,promblems,-0.6931330706652302
36415,xbix,-0.6931330706652302
36416,brogan,-0.6931330706652302
36417,disengage,-1.0985981787733947
36418,dialogdiscussion,-0.6931330706652302
36419,094812,-0.6931330706652302
36420,0400,-1.0985981787733947
36421,deletionreversionsvandalism,-0.6931330706652302
36422,httpwwwaimpresschdyntraearchivedata19971171128026traebeohtm,-0.6931330706652302
36423,selfimage,-0.6931330706652302
36424,ramboid,-0.6931330706652302
36425,asideit,-0.6931330706652302
36426,realiable,-0.6931330706652302
36427,stipe,-0.6931330706652302
36428,sikavica,-1.0985981787733947
36429,bosniaherzegovina,-0.6931330706652302
36430,2300,-0.6931330706652302
36431,contraversial,-1.0985981787733947
36432,tus,-0.6931330706652302
36433,dedaković,-0.6931330706652302
36434,bitka,-0.6931330706652302
36435,sayexclusively,-0.6931330706652302
36436,tuss,-0.6931330706652302
36437,slaughterhouse,-0.6931330706652302
36438,secession,-1.6094238025393852
36439,vukovarthen,-0.6931330706652302
36440,srebrenica,-0.8754546274591849
36441,markala,-0.6931330706652302
36442,conversant,-1.0985981787733947
36443,httpwwwhichrbooksjugoistocnaeuropadedijerhtmkraj20mita,-0.6931330706652302
36444,chelsea,-1.3862802512251755
36445,halstead,-0.6931330706652302
36446,caters,-0.6931330706652302
36447,dike,-1.0985981787733947
36448,playforms,-0.6931330706652302
36449,kemet,-0.6931330706652302
36450,templatephhreader,-0.6931330706652302
36451,obtrusive,-0.6931330706652302
36452,templatehh,-0.6931330706652302
36453,compaints,-0.6931330706652302
36454,phhnamespace,-0.6931330706652302
36455,phhreader,-1.6094238025393852
36456,wpwp,-0.6931330706652302
36457,phh,-1.3862802512251755
36458,wpredir,-0.6931330706652302
36459,wpr,-1.0985981787733947
36460,moronuser,-0.6931330706652302
36461,hh,-1.3862802512251755
36462,1759,-0.6931330706652302
36463,corroborative,-0.6931330706652302
36464,jossis,-1.3862802512251755
36465,threereversion,-0.6931330706652302
36466,kafakesque,-0.6931330706652302
36467,habitat,-0.6931330706652302
36468,sudosh,-1.9458960391605982
36469,distros,-0.6931330706652302
36470,deletenotmerge,-0.6931330706652302
36471,verifiabiliy,-0.6931330706652302
36472,knowable,-1.0985981787733947
36473,ustaše,-0.6931330706652302
36474,movemnent,-0.6931330706652302
36475,ustaška,-0.6931330706652302
36476,vojnicamore,-0.6931330706652302
36477,1943cannot,-0.6931330706652302
36478,anticroat,-1.0985981787733947
36479,mak,-1.0985981787733947
36480,luburić,-0.6931330706652302
36481,ante,-0.8109161063216137
36482,pavelić,-1.0985981787733947
36483,ustaša,-0.6931330706652302
36484,mengele,-0.6931330706652302
36485,contaminate,-1.3862802512251755
36486,waffen,-0.6931330706652302
36487,ndh,-1.6094238025393852
36488,adolfo,-0.6931330706652302
36489,bratoljub,-0.6931330706652302
36490,klaić,-0.6931330706652302
36491,augustinčić,-0.6931330706652302
36492,quisling,-1.0985981787733947
36493,exyugoslaviaexcept,-0.6931330706652302
36494,pehaps,-0.6931330706652302
36495,httpwwwhercegbosnaorgengleskiww2html,-0.6931330706652302
36496,hmmmi,-0.6931330706652302
36497,wellwhere,-0.6931330706652302
36498,starčevićs,-2.079427431785121
36499,matoš,-0.6931330706652302
36500,krleža,-0.6931330706652302
36501,twit,-0.22312944141949465
36502,diverges,-0.6931330706652302
36503,sesick,0.6931612904546604
36504,19911995,0.6931612904546604
36505,diabolical,0.6931612904546604
36506,bloodthirsthy,0.6931612904546604
36507,entrap,0.6931612904546604
36508,xerox,-0.6931330706652302
36509,proveswhat,-0.6931330706652302
36510,slavosrb,-0.6931330706652302
36511,slavosrbs,-1.0985981787733947
36512,strossmayer,-0.6931330706652302
36513,hapsburg,-0.6931330706652302
36514,khuen,-1.0985981787733947
36515,affilliated,-0.6931330706652302
36516,trulythese,-0.6931330706652302
36517,lingounlike,-0.6931330706652302
36518,descendandts,-0.6931330706652302
36519,stjepan,-0.6931330706652302
36520,miletić,-0.6931330706652302
36521,harambašić,-0.6931330706652302
36522,dušan,-1.0985981787733947
36523,kotur,-0.6931330706652302
36524,vlaisavljević,-0.6931330706652302
36525,ogrizović,-0.6931330706652302
36526,starčević,-1.3862802512251755
36527,descendands,-0.6931330706652302
36528,underscored,-1.0985981787733947
36529,vuk,-1.6094238025393852
